TrainLoss TrainAccuracy TestLoss TestAccuracy
2.30124 11.2407 2.301 11.3555
2.30124 11.2357 2.30093 11.3854
2.30123 11.2407 2.30113 11.3256
2.30123 11.2407 2.30103 11.3555
2.30124 11.234 2.301 11.3555
2.30123 11.2457 2.30103 11.2958
2.30123 11.2373 2.30121 11.3256
2.30125 11.2323 2.30105 11.2958
2.30123 11.244 2.30093 11.4152
2.30124 11.2373 2.30108 11.3256
2.30123 11.234 2.30095 11.3555
